54.000000,1.000000,0.999822
4191.000000,1.000000,0.960504
2352.000000,1.000000,0.939996
1474.000000,1.000000,0.932667
665.000000,1.000000,0.915760
5666.000000,1.000000,0.887874
472.000000,1.000000,0.870724
6203.000000,1.000000,0.861427
323.000000,1.000000,0.858525
4095.000000,1.000000,0.852723
5825.000000,1.000000,0.850076
1136.000000,1.000000,0.844692
4491.000000,1.000000,0.816637
1229.000000,1.000000,0.804332
3887.000000,1.000000,0.799835
3807.000000,1.000000,0.776069
170.000000,1.000000,0.736707
2945.000000,1.000000,0.731283
6016.000000,1.000000,0.724107
2212.000000,1.000000,0.715221
4853.000000,1.000000,0.694312
3255.000000,1.000000,0.669962
1823.000000,1.000000,0.653006
5119.000000,1.000000,0.641843
2776.000000,1.000000,0.622252
3112.000000,1.000000,0.618531
2533.000000,1.000000,0.610335
3629.000000,1.000000,0.610220
3536.000000,1.000000,0.609505
5546.000000,1.000000,0.576416
2446.000000,1.000000,0.573265
4643.000000,1.000000,0.567714
33.000000,1.000000,0.339002
1395.000000,1.000000,0.333343
2092.000000,1.000000,0.318383
4166.000000,1.000000,0.316098
5189.000000,1.000000,0.312731
2327.000000,1.000000,0.311372
2108.000000,1.000000,0.310329
1452.000000,1.000000,0.307035
558.000000,1.000000,0.302474
3430.000000,1.000000,0.300624
1375.000000,1.000000,0.300320
249.000000,1.000000,0.298004
5737.000000,1.000000,0.297966
5721.000000,1.000000,0.296468
5172.000000,1.000000,0.292686
729.000000,1.000000,0.290328
3412.000000,1.000000,0.289992
5640.000000,1.000000,0.288897
232.000000,1.000000,0.288763
5262.000000,1.000000,0.286306
299.000000,1.000000,0.284742
6178.000000,1.000000,0.280756
1069.000000,1.000000,0.279439
4074.000000,1.000000,0.275751
5802.000000,1.000000,0.269712
1203.000000,1.000000,0.267680
3864.000000,1.000000,0.265131
4469.000000,1.000000,0.264583
3168.000000,1.000000,0.251340
112.000000,1.000000,0.245347
754.000000,1.000000,0.241959
2188.000000,1.000000,0.240048
5307.000000,1.000000,0.239766
3184.000000,1.000000,0.236701
534.000000,1.000000,0.229392
5994.000000,1.000000,0.229298
647.000000,1.000000,0.224259
6083.000000,1.000000,0.222613
1940.000000,1.000000,0.218318
1927.000000,1.000000,0.217778
1530.000000,1.000000,0.216326
1543.000000,1.000000,0.215813
957.000000,1.000000,0.215412
973.000000,1.000000,0.215019
3707.000000,1.000000,0.210003
845.000000,1.000000,0.209747
3605.000000,1.000000,0.207323
5099.000000,1.000000,0.206785
6101.000000,1.000000,0.205916
5038.000000,1.000000,0.203411
3721.000000,1.000000,0.197366
2596.000000,1.000000,0.195679
3786.000000,1.000000,0.195572
4289.000000,1.000000,0.195483
5931.000000,1.000000,0.194215
3089.000000,1.000000,0.194148
3015.000000,1.000000,0.192434
2998.000000,1.000000,0.191643
3320.000000,1.000000,0.191515
5026.000000,1.000000,0.190862
3513.000000,1.000000,0.190594
5521.000000,1.000000,0.189409
2423.000000,1.000000,0.188968
4307.000000,1.000000,0.185001
5915.000000,1.000000,0.182174
2924.000000,1.000000,0.178750
3338.000000,1.000000,0.176844
4832.000000,1.000000,0.175739
2842.000000,1.000000,0.173983
3233.000000,1.000000,0.166532
1801.000000,1.000000,0.165035
4557.000000,1.000000,0.163258
1625.000000,1.000000,0.161292
1608.000000,1.000000,0.159542
4572.000000,1.000000,0.156159
406.000000,1.000000,0.155830
2511.000000,1.000000,0.151638
2753.000000,1.000000,0.151355
2858.000000,1.000000,0.150861
1680.000000,1.000000,0.148422
1703.000000,1.000000,0.147056
2706.000000,1.000000,0.145385
2692.000000,1.000000,0.144731
4620.000000,1.000000,0.141406
876.000000,1.000000,0.088979
15.000000,0.000000,0.081779
16.000000,0.000000,0.081151
24.000000,0.000000,0.080927
74.000000,0.000000,0.080882
56.000000,0.000000,0.080868
21.000000,0.000000,0.080748
67.000000,0.000000,0.080515
34.000000,0.000000,0.080387
73.000000,0.000000,0.080382
71.000000,0.000000,0.080378
61.000000,0.000000,0.080378
31.000000,0.000000,0.080371
78.000000,0.000000,0.080366
53.000000,0.000000,0.080309
20.000000,0.000000,0.080284
13.000000,0.000000,0.080061
9.000000,0.000000,0.080040
11.000000,0.000000,0.079989
41.000000,0.000000,0.079944
40.000000,0.000000,0.079934
18.000000,0.000000,0.079922
14.000000,0.000000,0.079903
63.000000,0.000000,0.079835
0.000000,0.000000,0.079835
35.000000,0.000000,0.079829
57.000000,0.000000,0.079817
32.000000,0.000000,0.079801
25.000000,0.000000,0.079764
55.000000,0.000000,0.079714
76.000000,0.000000,0.079704
48.000000,0.000000,0.079600
45.000000,0.000000,0.079581
46.000000,0.000000,0.079581
12.000000,0.000000,0.079566
39.000000,0.000000,0.079540
44.000000,0.000000,0.079527
70.000000,0.000000,0.079497
65.000000,0.000000,0.079493
69.000000,0.000000,0.079486
1.000000,0.000000,0.079484
64.000000,0.000000,0.079466
68.000000,0.000000,0.079453
49.000000,0.000000,0.079405
22.000000,0.000000,0.079327
27.000000,0.000000,0.079266
59.000000,0.000000,0.079242
7.000000,0.000000,0.079239
36.000000,0.000000,0.079078
28.000000,0.000000,0.079049
8.000000,0.000000,0.079039
47.000000,0.000000,0.079008
77.000000,0.000000,0.078601
2627.000000,0.000000,0.057095
4979.000000,0.000000,0.056552
4985.000000,0.000000,0.056455
4980.000000,0.000000,0.054961
4962.000000,0.000000,0.054341
4978.000000,0.000000,0.054297
5011.000000,0.000000,0.053775
5016.000000,0.000000,0.053362
5058.000000,0.000000,0.053058
5005.000000,0.000000,0.053053
4968.000000,0.000000,0.052962
4988.000000,0.000000,0.052895
5030.000000,0.000000,0.052742
5018.000000,0.000000,0.052682
4964.000000,0.000000,0.052679
5044.000000,0.000000,0.052666
4997.000000,0.000000,0.052565
4974.000000,0.000000,0.052564
5023.000000,0.000000,0.052556
5003.000000,0.000000,0.052462
5025.000000,0.000000,0.052413
4989.000000,0.000000,0.052352
4987.000000,0.000000,0.052337
4961.000000,0.000000,0.052154
5042.000000,0.000000,0.052109
5049.000000,0.000000,0.048996
19.000000,0.000000,0.045826
42.000000,0.000000,0.045774
4976.000000,0.000000,0.045070
43.000000,0.000000,0.044417
4981.000000,0.000000,0.044266
932.000000,0.000000,0.044027
5.000000,0.000000,0.043875
52.000000,0.000000,0.043762
4986.000000,0.000000,0.043383
23.000000,0.000000,0.043267
72.000000,0.000000,0.043031
1509.000000,0.000000,0.042833
4.000000,0.000000,0.042624
929.000000,0.000000,0.042519
1522.000000,0.000000,0.042472
37.000000,0.000000,0.042410
1520.000000,0.000000,0.042373
1511.000000,0.000000,0.042318
1515.000000,0.000000,0.042251
1516.000000,0.000000,0.042213
6.000000,0.000000,0.042194
1535.000000,0.000000,0.042178
1540.000000,0.000000,0.042147
1541.000000,0.000000,0.042147
1112.000000,0.000000,0.042137
1087.000000,0.000000,0.042137
1512.000000,0.000000,0.042137
3.000000,0.000000,0.042124
1523.000000,0.000000,0.042071
1517.000000,0.000000,0.042060
1079.000000,0.000000,0.041997
1073.000000,0.000000,0.041997
1149.000000,0.000000,0.041985
1514.000000,0.000000,0.041982
1519.000000,0.000000,0.041846
1518.000000,0.000000,0.041753
1539.000000,0.000000,0.041648
1547.000000,0.000000,0.041589
1524.000000,0.000000,0.041574
1507.000000,0.000000,0.041574
1551.000000,0.000000,0.041549
1533.000000,0.000000,0.041540
1525.000000,0.000000,0.041526
1500.000000,0.000000,0.041511
1501.000000,0.000000,0.041477
1556.000000,0.000000,0.041458
1504.000000,0.000000,0.041453
1534.000000,0.000000,0.041445
1542.000000,0.000000,0.041439
1137.000000,0.000000,0.041430
1538.000000,0.000000,0.041424
1553.000000,0.000000,0.041424
1545.000000,0.000000,0.041420
1536.000000,0.000000,0.041419
1561.000000,0.000000,0.041403
1537.000000,0.000000,0.041395
1527.000000,0.000000,0.041387
1529.000000,0.000000,0.041385
1528.000000,0.000000,0.041381
1532.000000,0.000000,0.041376
1546.000000,0.000000,0.041373
1526.000000,0.000000,0.041371
1554.000000,0.000000,0.041369
1503.000000,0.000000,0.041354
1560.000000,0.000000,0.041354
1557.000000,0.000000,0.041354
1544.000000,0.000000,0.041338
1562.000000,0.000000,0.041331
10.000000,0.000000,0.041330
75.000000,0.000000,0.041329
1559.000000,0.000000,0.041320
1549.000000,0.000000,0.041312
1548.000000,0.000000,0.041308
1558.000000,0.000000,0.041305
1502.000000,0.000000,0.041297
