TimeStep,TripID,Latitude,Longitude,Speed,Heading
659,1,39.980572,-82.953895,29,84.0
660,1,39.980575,-82.953735,29,84.0
661,1,39.980582,-82.953587,24,84.0
662,1,39.980602,-82.953477,21,84.0
663,1,39.980603,-82.953347,20,90.0
664,1,39.9806,-82.95325,19,90.0
665,1,39.9806,-82.95313,19,90.0
666,1,39.9806,-82.953015,21,90.0
667,1,39.9806,-82.952902,22,90.0
668,1,39.980602,-82.952782,24,84.0
669,1,39.980605,-82.952655,24,84.0
670,1,39.980615,-82.952543,26,84.0
671,1,39.980618,-82.952423,26,84.0
672,1,39.980608,-82.952305,28,90.0
673,1,39.98062,-82.95218,29,84.0
674,1,39.98063,-82.952032,30,84.0
675,1,39.980647,-82.95188,31,84.0
676,1,39.980658,-82.951718,32,84.0
677,1,39.980672,-82.951572,32,84.0
678,1,39.98068,-82.951427,32,84.0
679,1,39.980695,-82.951272,32,84.0
680,1,39.980708,-82.951107,31,84.0
681,1,39.980723,-82.950945,31,84.0
682,1,39.980735,-82.950775,32,84.0
683,1,39.980748,-82.950607,34,84.0
684,1,39.98076,-82.950433,36,84.0
685,1,39.98077,-82.950248,37,84.0
686,1,39.980778,-82.950055,39,84.0
687,1,39.980788,-82.949853,40,84.0
688,1,39.980795,-82.949652,42,84.0
689,1,39.980795,-82.949423,42,84.0
690,1,39.980793,-82.949188,42,84.0
691,1,39.980797,-82.948962,42,84.0
692,1,39.980798,-82.948735,43,84.0
693,1,39.980803,-82.94851,43,84.0
694,1,39.980803,-82.948278,44,84.0
695,1,39.980808,-82.948045,45,84.0
696,1,39.980818,-82.947813,46,84.0
697,1,39.980828,-82.947558,45,84.0
698,1,39.980837,-82.947307,45,84.0
699,1,39.980845,-82.947055,46,84.0
700,1,39.980855,-82.946808,47,84.0
701,1,39.98087,-82.946563,46,84.0
702,1,39.980883,-82.94632,45,84.0
703,1,39.980895,-82.946078,43,84.0
704,1,39.980903,-82.945837,42,84.0
705,1,39.980917,-82.945607,41,84.0
706,1,39.980927,-82.945385,39,84.0
707,1,39.980932,-82.945175,37,84.0
708,1,39.980938,-82.944968,35,84.0
709,1,39.980945,-82.94477,34,84.0
710,1,39.980953,-82.944585,31,84.0
711,1,39.980958,-82.944405,30,84.0
712,1,39.980962,-82.944233,30,84.0
713,1,39.980968,-82.944063,30,84.0
714,1,39.980977,-82.9439,30,84.0
715,1,39.980987,-82.943737,31,84.0
716,1,39.980997,-82.94357,31,84.0
717,1,39.98101,-82.943405,32,84.0
718,1,39.981028,-82.94324,31,78.0
719,1,39.981048,-82.943063,32,78.0
720,1,39.981078,-82.942902,33,78.0
721,1,39.98111,-82.942733,34,78.0
722,1,39.981152,-82.94256,35,72.0
723,1,39.981223,-82.942413,35,66.0
724,1,39.981282,-82.942248,35,66.0
725,1,39.981342,-82.942087,34,66.0
726,1,39.981405,-82.941925,35,60.0
727,1,39.981473,-82.941767,35,60.0
728,1,39.98155,-82.941618,34,60.0
729,1,39.981622,-82.941462,34,60.0
730,1,39.981693,-82.941318,32,60.0
731,1,39.981767,-82.94118,32,54.0
732,1,39.981848,-82.941055,31,54.0
733,1,39.98197,-82.940995,30,48.0
734,1,39.982063,-82.94089,30,42.0
735,1,39.982153,-82.94078,30,42.0
736,1,39.982245,-82.940673,30,42.0
737,1,39.982335,-82.940567,29,42.0
738,1,39.982423,-82.940465,25,42.0
739,1,39.982503,-82.940377,21,42.0
740,1,39.982573,-82.9403,19,36.0
741,1,39.982652,-82.940277,18,30.0
742,1,39.982712,-82.940233,17,30.0
743,1,39.982775,-82.940187,17,30.0
744,1,39.98284,-82.94014,17,30.0
745,1,39.982902,-82.940097,17,24.0
746,1,39.982957,-82.94006,16,24.0
747,1,39.983018,-82.940028,16,24.0
748,1,39.983077,-82.939995,16,24.0
749,1,39.983137,-82.939963,17,18.0
750,1,39.983198,-82.939932,17,18.0
751,1,39.983262,-82.939898,19,18.0
752,1,39.983327,-82.939865,20,18.0
753,1,39.983405,-82.939828,21,18.0
754,1,39.983482,-82.939793,21,18.0
755,1,39.98356,-82.939757,22,18.0
756,1,39.983642,-82.939722,22,18.0
757,1,39.983728,-82.939687,24,12.0
758,1,39.983822,-82.93965,25,12.0
759,1,39.983922,-82.93961,27,12.0
760,1,39.98403,-82.939568,29,12.0
761,1,39.984145,-82.939525,30,12.0
762,1,39.984267,-82.93948,31,12.0
763,1,39.984407,-82.939427,32,12.0
764,1,39.984537,-82.93938,33,12.0
765,1,39.98467,-82.939333,34,12.0
766,1,39.984805,-82.939285,35,12.0
767,1,39.984945,-82.939235,36,12.0
768,1,39.98509,-82.939183,37,12.0
769,1,39.985237,-82.93913,37,12.0
770,1,39.985387,-82.939077,39,12.0
771,1,39.985537,-82.93902,40,12.0
772,1,39.985685,-82.938968,41,12.0
773,1,39.985832,-82.938912,42,12.0
774,1,39.985995,-82.938832,43,12.0
775,1,39.98616,-82.938762,44,18.0
776,1,39.986327,-82.938695,44,18.0
777,1,39.986495,-82.938627,44,12.0
778,1,39.986663,-82.938563,45,12.0
779,1,39.98684,-82.938508,45,12.0
780,1,39.987022,-82.938453,47,12.0
781,1,39.987213,-82.938407,48,12.0
782,1,39.987413,-82.938367,49,12.0
783,1,39.987612,-82.938313,50,12.0
784,1,39.987812,-82.938262,48,12.0
785,1,39.98801,-82.938208,49,12.0
786,1,39.98821,-82.938152,50,12.0
787,1,39.988403,-82.938087,50,12.0
788,1,39.988603,-82.93802,50,12.0
789,1,39.988803,-82.937952,51,12.0
790,1,39.989007,-82.937877,51,12.0
791,1,39.989212,-82.937802,52,12.0
792,1,39.989413,-82.937723,50,12.0
793,1,39.98961,-82.937633,51,18.0
794,1,39.989807,-82.93754,52,18.0
795,1,39.990007,-82.93744,52,18.0
796,1,39.990205,-82.937338,53,18.0
797,1,39.990403,-82.937225,52,18.0
798,1,39.990598,-82.937108,53,18.0
799,1,39.990793,-82.936983,53,24.0
800,1,39.990988,-82.936855,53,24.0
801,1,39.991183,-82.936717,53,24.0
802,1,39.991377,-82.93657,53,24.0
803,1,39.991565,-82.936432,52,24.0
804,1,39.99175,-82.936283,52,30.0
805,1,39.991933,-82.936135,52,30.0
806,1,39.992113,-82.935983,52,30.0
807,1,39.992293,-82.935832,52,30.0
808,1,39.99247,-82.935677,52,30.0
809,1,39.992652,-82.935525,52,30.0
810,1,39.992825,-82.935375,51,30.0
811,1,39.992995,-82.935225,50,30.0
812,1,39.99317,-82.93508,50,30.0
813,1,39.993338,-82.934935,49,30.0
814,1,39.993503,-82.934792,48,30.0
815,1,39.99367,-82.934648,48,30.0
816,1,39.993835,-82.934507,48,30.0
817,1,39.993998,-82.934365,48,30.0
818,1,39.994162,-82.93422,49,30.0
819,1,39.994327,-82.93407,50,30.0
820,1,39.994492,-82.933913,51,30.0
821,1,39.994653,-82.93375,52,36.0
822,1,39.994815,-82.933583,52,36.0
823,1,39.994977,-82.933403,54,36.0
824,1,39.995135,-82.933212,53,36.0
825,1,39.995287,-82.933012,53,42.0
826,1,39.995432,-82.93281,53,42.0
827,1,39.995563,-82.9326,53,42.0
828,1,39.99571,-82.932387,55,42.0
829,1,39.995857,-82.932167,55,42.0
830,1,39.996002,-82.931933,55,48.0
831,1,39.996147,-82.931703,55,48.0
832,1,39.996293,-82.931477,55,48.0
833,1,39.996438,-82.931252,55,48.0
834,1,39.99658,-82.93103,54,48.0
835,1,39.996722,-82.930808,55,48.0
836,1,39.996863,-82.930585,54,48.0
837,1,39.99701,-82.93037,55,48.0
838,1,39.997155,-82.930148,55,48.0
839,1,39.997297,-82.929918,54,48.0
840,1,39.997437,-82.929695,53,48.0
841,1,39.997575,-82.929477,52,48.0
842,1,39.997713,-82.929262,53,48.0
843,1,39.99785,-82.929047,52,48.0
844,1,39.997987,-82.928835,53,48.0
845,1,39.998123,-82.928622,53,48.0
846,1,39.99826,-82.928403,54,48.0
847,1,39.998398,-82.928185,55,48.0
848,1,39.998538,-82.927967,55,48.0
849,1,39.998683,-82.927742,55,48.0
850,1,39.99883,-82.927522,55,48.0
851,1,39.998977,-82.927312,55,48.0
852,1,39.999125,-82.927097,56,48.0
853,1,39.999278,-82.926883,55,48.0
854,1,39.999425,-82.926663,54,48.0
855,1,39.999578,-82.926445,53,48.0
856,1,39.999718,-82.926227,53,48.0
857,1,39.999858,-82.926012,52,48.0
858,1,39.999998,-82.925805,51,48.0
859,1,40.000133,-82.925595,51,48.0
860,1,40.00027,-82.925383,51,48.0
861,1,40.000403,-82.925173,50,48.0
862,1,40.000537,-82.924968,49,48.0
863,1,40.000667,-82.924768,48,48.0
864,1,40.00079,-82.924568,48,48.0
865,1,40.000913,-82.924372,48,48.0
866,1,40.00103,-82.924175,47,48.0
867,1,40.001147,-82.923978,47,48.0
868,1,40.001262,-82.923785,48,48.0
869,1,40.001378,-82.92359,47,48.0
870,1,40.001493,-82.923402,47,48.0
871,1,40.001608,-82.923207,47,48.0
872,1,40.001722,-82.92301,45,48.0
873,1,40.00183,-82.922817,45,48.0
874,1,40.00193,-82.922617,46,48.0
875,1,40.002035,-82.922422,46,48.0
876,1,40.002145,-82.922232,46,48.0
877,1,40.002248,-82.92203,46,48.0
878,1,40.002353,-82.921833,46,48.0
879,1,40.002458,-82.921633,47,48.0
880,1,40.002565,-82.921428,48,48.0
881,1,40.002672,-82.921222,47,54.0
882,1,40.002782,-82.921015,48,54.0
883,1,40.002892,-82.920802,48,54.0
884,1,40.003002,-82.92059,48,54.0
885,1,40.003112,-82.92038,48,54.0
886,1,40.003222,-82.920168,48,54.0
887,1,40.00333,-82.919958,48,54.0
888,1,40.003442,-82.919747,49,54.0
889,1,40.003555,-82.919537,49,54.0
890,1,40.003668,-82.919325,49,54.0
891,1,40.003778,-82.91911,49,54.0
892,1,40.003883,-82.918895,47,54.0
893,1,40.003993,-82.918687,47,54.0
894,1,40.004098,-82.918485,43,54.0
895,1,40.004193,-82.918295,37,54.0
896,1,40.004272,-82.918127,33,54.0
897,1,40.004345,-82.91798,30,54.0
898,1,40.004412,-82.917845,25,54.0
899,1,40.004468,-82.917732,22,54.0
900,1,40.004518,-82.917628,21,60.0
901,1,40.004572,-82.917567,20,54.0
902,1,40.004623,-82.917492,19,54.0
903,1,40.00467,-82.917412,19,54.0
904,1,40.004715,-82.917335,18,54.0
905,1,40.00476,-82.91726,17,54.0
906,1,40.0048,-82.917188,16,54.0
907,1,40.00484,-82.917122,16,54.0
908,1,40.004878,-82.917058,15,54.0
909,1,40.004913,-82.916997,15,54.0
910,1,40.004948,-82.916935,16,54.0
911,1,40.004985,-82.91687,16,54.0
912,1,40.005022,-82.916803,16,54.0
913,1,40.005057,-82.916737,16,54.0
914,1,40.005097,-82.91667,18,54.0
915,1,40.005138,-82.916595,20,54.0
916,1,40.005185,-82.916512,22,54.0
917,1,40.005232,-82.916427,22,54.0
918,1,40.00528,-82.91634,21,54.0
919,1,40.005332,-82.916253,19,48.0
920,1,40.005387,-82.916185,18,48.0
921,1,40.005435,-82.916112,17,48.0
922,1,40.005477,-82.91604,15,54.0
923,1,40.005517,-82.915975,14,54.0
924,1,40.005555,-82.915917,14,48.0
925,1,40.005593,-82.915858,16,48.0
926,1,40.005632,-82.915792,17,48.0
927,1,40.005672,-82.915717,19,54.0
928,1,40.005717,-82.91564,17,54.0
929,1,40.005757,-82.915565,17,54.0
930,1,40.0058,-82.915488,18,54.0
931,1,40.005845,-82.915412,17,54.0
932,1,40.005887,-82.91534,16,48.0
933,1,40.005927,-82.915273,14,48.0
934,1,40.005962,-82.915212,14,48.0
935,1,40.005995,-82.91515,16,54.0
936,1,40.006037,-82.915083,19,48.0
937,1,40.006082,-82.915007,22,48.0
938,1,40.00613,-82.914918,24,48.0
939,1,40.006183,-82.914823,25,48.0
940,1,40.006238,-82.91472,26,48.0
941,1,40.006297,-82.91461,27,54.0
942,1,40.00636,-82.914493,28,54.0
943,1,40.006427,-82.914375,29,54.0
944,1,40.006495,-82.914252,30,54.0
945,1,40.006567,-82.914125,31,54.0
946,1,40.00664,-82.913993,32,54.0
947,1,40.006717,-82.913857,32,54.0
948,1,40.006795,-82.913717,32,54.0
949,1,40.00687,-82.913575,30,54.0
950,1,40.00694,-82.913442,28,54.0
951,1,40.007008,-82.913315,27,54.0
952,1,40.007073,-82.91319,27,54.0
953,1,40.007137,-82.913068,27,54.0
954,1,40.007202,-82.912945,28,54.0
955,1,40.007273,-82.912823,29,54.0
956,1,40.007342,-82.912697,30,54.0
957,1,40.007413,-82.912563,31,54.0
958,1,40.007487,-82.91243,31,54.0
959,1,40.007563,-82.912292,32,54.0
960,1,40.007643,-82.912152,34,54.0
961,1,40.007725,-82.912008,34,48.0
962,1,40.007805,-82.91186,34,54.0
963,1,40.007887,-82.911712,35,54.0
964,1,40.007975,-82.911558,37,54.0
965,1,40.008068,-82.9114,38,48.0
966,1,40.008163,-82.911238,38,48.0
967,1,40.008262,-82.911078,39,48.0
968,1,40.00836,-82.910913,40,48.0
969,1,40.008462,-82.910743,42,48.0
970,1,40.008572,-82.910558,43,48.0
971,1,40.008685,-82.91038,45,48.0
972,1,40.008803,-82.910203,45,48.0
973,1,40.008927,-82.910022,46,48.0
974,1,40.00905,-82.909838,46,48.0
975,1,40.009175,-82.909655,47,48.0
976,1,40.0093,-82.909467,48,48.0
977,1,40.009427,-82.909278,48,48.0
978,1,40.009553,-82.909087,48,48.0
979,1,40.009682,-82.908897,48,48.0
980,1,40.009807,-82.9087,48,48.0
981,1,40.00993,-82.908503,49,48.0
982,1,40.010055,-82.908307,49,48.0
983,1,40.010177,-82.908103,49,48.0
984,1,40.010295,-82.907898,48,48.0
985,1,40.010408,-82.907683,48,48.0
986,1,40.010513,-82.907467,48,54.0
987,1,40.01061,-82.907225,47,54.0
988,1,40.010702,-82.907015,47,54.0
989,1,40.010792,-82.906795,47,54.0
990,1,40.010877,-82.90657,47,60.0
991,1,40.010947,-82.906332,46,60.0
992,1,40.011027,-82.906108,46,60.0
993,1,40.011103,-82.905887,45,60.0
994,1,40.01118,-82.905668,45,60.0
995,1,40.011257,-82.905453,44,60.0
996,1,40.01133,-82.90524,45,60.0
997,1,40.011405,-82.905028,44,60.0
998,1,40.011478,-82.904817,43,60.0
999,1,40.011553,-82.904607,44,60.0
1000,1,40.01163,-82.904397,44,60.0
1001,1,40.01171,-82.904187,44,60.0
1002,1,40.011792,-82.903978,45,60.0
1003,1,40.011878,-82.90377,45,60.0
1004,1,40.011968,-82.903553,46,60.0
1005,1,40.012067,-82.903343,47,54.0
1006,1,40.012172,-82.903132,48,54.0
1007,1,40.012282,-82.902923,49,54.0
1008,1,40.012412,-82.902743,49,48.0
1009,1,40.012547,-82.902567,50,48.0
1010,1,40.012692,-82.902373,52,42.0
1011,1,40.012832,-82.902198,52,42.0
1012,1,40.013015,-82.902065,53,36.0
1013,1,40.013218,-82.901898,53,30.0
1014,1,40.0134,-82.901757,53,30.0
1015,1,40.013587,-82.901623,53,30.0
1016,1,40.013778,-82.901503,53,24.0
1017,1,40.013975,-82.901397,53,24.0
1018,1,40.014175,-82.901313,52,18.0
1019,1,40.014377,-82.90124,52,18.0
1020,1,40.01458,-82.901193,52,12.0
1021,1,40.01479,-82.901172,52,12.0
1022,1,40.015002,-82.901183,52,6.0
1023,1,40.015262,-82.901302,52,354.0
1024,1,40.015467,-82.901327,51,354.0
1025,1,40.015668,-82.901362,50,354.0
1026,1,40.015862,-82.90141,48,348.0
1027,1,40.016058,-82.901482,47,348.0
1028,1,40.016242,-82.901565,46,342.0
1029,1,40.016418,-82.901652,45,342.0
1030,1,40.016588,-82.901762,43,336.0
1031,1,40.016767,-82.901863,42,336.0
1032,1,40.016933,-82.901962,42,336.0
1033,1,40.017098,-82.90206,40,336.0
1034,1,40.017258,-82.902157,40,336.0
1035,1,40.017417,-82.902252,40,336.0
1036,1,40.017573,-82.902342,40,336.0
1037,1,40.017728,-82.902432,41,336.0
1038,1,40.017887,-82.902522,40,336.0
1039,1,40.018043,-82.902608,40,336.0
1040,1,40.018197,-82.902693,40,336.0
1041,1,40.01835,-82.902777,40,336.0
1042,1,40.018498,-82.902858,37,336.0
1043,1,40.018637,-82.902928,32,336.0
1044,1,40.018757,-82.90299,28,336.0
1045,1,40.018863,-82.903047,25,336.0
1046,1,40.018958,-82.903102,23,336.0
1047,1,40.019048,-82.903152,22,336.0
1048,1,40.019132,-82.903198,21,336.0
1049,1,40.019213,-82.90324,22,336.0
1050,1,40.019298,-82.903282,24,336.0
1051,1,40.019387,-82.903322,26,336.0
1052,1,40.019483,-82.903368,26,336.0
1053,1,40.019587,-82.903418,28,336.0
1054,1,40.019695,-82.903465,30,342.0
1055,1,40.01981,-82.903512,31,342.0
1056,1,40.019928,-82.903553,30,342.0
1057,1,40.02005,-82.903605,28,342.0
1058,1,40.020165,-82.903648,27,342.0
1059,1,40.02026,-82.903663,24,348.0
1060,1,40.020345,-82.903673,21,354.0
1061,1,40.02043,-82.903697,17,348.0
1062,1,40.020503,-82.903713,17,348.0
1063,1,40.020573,-82.903728,17,348.0
1064,1,40.020645,-82.903745,19,348.0
1065,1,40.020717,-82.903752,19,354.0
1066,1,40.02079,-82.90376,19,354.0
1067,1,40.020868,-82.903773,20,348.0
1068,1,40.020947,-82.903785,19,354.0
1069,1,40.021023,-82.903795,17,354.0
1070,1,40.021095,-82.903807,14,354.0
1071,1,40.021157,-82.903815,13,354.0
1072,1,40.02121,-82.903822,12,348.0
1073,1,40.021262,-82.903828,13,354.0
1074,1,40.021315,-82.903835,14,354.0
1075,1,40.021368,-82.90384,16,354.0
1076,1,40.021432,-82.903842,17,354.0
1077,1,40.021502,-82.903837,19,0.0
1078,1,40.021578,-82.903835,22,0.0
1079,1,40.021667,-82.903832,24,0.0
1080,1,40.021762,-82.903827,27,0.0
1081,1,40.021872,-82.903825,29,0.0
1082,1,40.021992,-82.903822,32,0.0
1083,1,40.022123,-82.903818,35,0.0
1084,1,40.022263,-82.903812,36,0.0
1085,1,40.022408,-82.903807,38,0.0
1086,1,40.022562,-82.903803,40,0.0
1087,1,40.022722,-82.903802,40,0.0
1088,1,40.022885,-82.903798,39,0.0
1089,1,40.023047,-82.90379,40,0.0
1090,1,40.023208,-82.903782,40,0.0
1091,1,40.02337,-82.903777,39,0.0
1092,1,40.02353,-82.903777,40,354.0
1093,1,40.023687,-82.903763,41,0.0
1094,1,40.023852,-82.903755,43,0.0
1095,1,40.024022,-82.903743,44,0.0
1096,1,40.0242,-82.903733,45,0.0
1097,1,40.02438,-82.90372,45,0.0
1098,1,40.024562,-82.903708,45,0.0
1099,1,40.024747,-82.903695,47,0.0
1100,1,40.024937,-82.903682,48,0.0
1101,1,40.02513,-82.903667,48,0.0
1102,1,40.025325,-82.90365,49,0.0
1103,1,40.025525,-82.903632,49,0.0
1104,1,40.025725,-82.903615,50,0.0
1105,1,40.025928,-82.903598,50,0.0
1106,1,40.026137,-82.903583,50,0.0
1107,1,40.026347,-82.903567,51,0.0
1108,1,40.02655,-82.903548,50,0.0
1109,1,40.026753,-82.903528,50,0.0
1110,1,40.026957,-82.903508,52,0.0
1111,1,40.027165,-82.90349,53,0.0
1112,1,40.02738,-82.903477,53,0.0
1113,1,40.027593,-82.903457,53,0.0
1114,1,40.027808,-82.903437,52,0.0
1115,1,40.028023,-82.90342,53,0.0
1116,1,40.028238,-82.903402,53,0.0
1117,1,40.028458,-82.903385,54,0.0
1118,1,40.02868,-82.903372,55,0.0
1119,1,40.028905,-82.903355,57,0.0
1120,1,40.02913,-82.903338,57,0.0
1121,1,40.029358,-82.903315,57,0.0
1122,1,40.029587,-82.903293,57,0.0
1123,1,40.02982,-82.903275,57,0.0
1124,1,40.03005,-82.903257,57,0.0
1125,1,40.030278,-82.903238,57,0.0
1126,1,40.030507,-82.903222,57,0.0
1127,1,40.030735,-82.903203,57,0.0
1128,1,40.030962,-82.903188,57,0.0
1129,1,40.03119,-82.903173,57,0.0
1130,1,40.031423,-82.903158,58,0.0
1131,1,40.03166,-82.903143,60,0.0
1132,1,40.031898,-82.903127,60,0.0
1133,1,40.032142,-82.903107,60,0.0
1134,1,40.032385,-82.90309,60,0.0
1135,1,40.03263,-82.903075,61,0.0
1136,1,40.032877,-82.903057,60,0.0
1137,1,40.033122,-82.903035,60,0.0
1138,1,40.033367,-82.903017,62,0.0
1139,1,40.033618,-82.902997,63,0.0
1140,1,40.033873,-82.90298,63,0.0
1141,1,40.034132,-82.902962,64,0.0
1142,1,40.034392,-82.902943,64,0.0
1143,1,40.03465,-82.902922,65,0.0
1144,1,40.03491,-82.902902,65,0.0
1145,1,40.03517,-82.902887,65,0.0
1146,1,40.035432,-82.902867,65,0.0
1147,1,40.035697,-82.902845,65,0.0
1148,1,40.035963,-82.902823,65,0.0
1149,1,40.036233,-82.902807,66,0.0
1150,1,40.036502,-82.902788,67,0.0
1151,1,40.036775,-82.902767,66,0.0
1152,1,40.037048,-82.90274,66,0.0
1153,1,40.03732,-82.902708,67,0.0
1154,1,40.037588,-82.902677,66,0.0
1155,1,40.037855,-82.902637,65,6.0
1156,1,40.038122,-82.902598,64,0.0
1157,1,40.03838,-82.902558,63,6.0
1158,1,40.038637,-82.90252,63,6.0
1159,1,40.038892,-82.902483,62,0.0
1160,1,40.039143,-82.90245,62,0.0
1161,1,40.039392,-82.902418,62,0.0
1162,1,40.03964,-82.902393,61,0.0
1163,1,40.039885,-82.902368,60,0.0
1164,1,40.040127,-82.902345,60,0.0
1165,1,40.040368,-82.902325,60,0.0
1166,1,40.04061,-82.90231,60,0.0
1167,1,40.040848,-82.902293,60,0.0
1168,1,40.04109,-82.902275,61,0.0
1169,1,40.041337,-82.902255,62,0.0
1170,1,40.041583,-82.902233,62,0.0
1171,1,40.04183,-82.902208,62,0.0
1172,1,40.042077,-82.902188,61,0.0
1173,1,40.042322,-82.902168,60,0.0
1174,1,40.042565,-82.902152,60,0.0
1175,1,40.042808,-82.902135,60,0.0
1176,1,40.043053,-82.902113,60,0.0
1177,1,40.043293,-82.902097,60,0.0
1178,1,40.043537,-82.902083,60,0.0
1179,1,40.04378,-82.902068,59,0.0
1180,1,40.044022,-82.90205,58,0.0
1181,1,40.044258,-82.902035,57,0.0
1182,1,40.044493,-82.902017,57,0.0
1183,1,40.044725,-82.901997,58,0.0
1184,1,40.044958,-82.901977,58,0.0
1185,1,40.045192,-82.901952,58,0.0
1186,1,40.045427,-82.901927,59,0.0
1187,1,40.045665,-82.901902,60,0.0
1188,1,40.045907,-82.901875,60,0.0
1189,1,40.04615,-82.901848,61,0.0
1190,1,40.046397,-82.901823,61,0.0
1191,1,40.04664,-82.901803,62,0.0
1192,1,40.04689,-82.901778,62,0.0
1193,1,40.047137,-82.90175,63,0.0
1194,1,40.047383,-82.901722,62,0.0
1195,1,40.047632,-82.901705,61,0.0
1196,1,40.047878,-82.901693,60,0.0
1197,1,40.04812,-82.901697,60,0.0
1198,1,40.048365,-82.901693,60,0.0
1199,1,40.04861,-82.90169,59,0.0
1200,1,40.048855,-82.90169,59,0.0
1201,1,40.0491,-82.90169,60,0.0
1202,1,40.049345,-82.90169,60,0.0
1203,1,40.049592,-82.901692,61,0.0
1204,1,40.049838,-82.901693,61,0.0
1205,1,40.050095,-82.901708,62,354.0
1206,1,40.05035,-82.901725,63,354.0
1207,1,40.050608,-82.901735,65,354.0
1208,1,40.05087,-82.90175,66,354.0
1209,1,40.051135,-82.901765,66,354.0
1210,1,40.051403,-82.901793,65,354.0
1211,1,40.05167,-82.901812,65,354.0
1212,1,40.051933,-82.90183,64,354.0
1213,1,40.0522,-82.90185,63,354.0
1214,1,40.052465,-82.901865,63,354.0
1215,1,40.052725,-82.901873,62,354.0
1216,1,40.052983,-82.901882,62,354.0
1217,1,40.053233,-82.901887,61,354.0
1218,1,40.05348,-82.901888,60,354.0
1219,1,40.053723,-82.90189,58,354.0
1220,1,40.053967,-82.9019,58,354.0
1221,1,40.054208,-82.901913,58,354.0
1222,1,40.054447,-82.901928,57,354.0
1223,1,40.054685,-82.901948,56,354.0
1224,1,40.054918,-82.90197,55,354.0
1225,1,40.05515,-82.902,53,354.0
1226,1,40.055373,-82.902037,53,348.0
1227,1,40.05559,-82.902075,53,348.0
1228,1,40.055805,-82.902123,53,348.0
1229,1,40.056023,-82.902187,53,348.0
1230,1,40.056228,-82.902255,53,342.0
1231,1,40.056442,-82.90233,54,342.0
1232,1,40.056657,-82.902403,55,342.0
1233,1,40.056872,-82.902477,55,342.0
1234,1,40.057087,-82.902547,57,342.0
1235,1,40.057307,-82.902618,57,342.0
1236,1,40.05753,-82.902692,57,342.0
1237,1,40.057753,-82.902765,58,342.0
1238,1,40.05798,-82.902843,57,342.0
1239,1,40.05821,-82.90294,57,342.0
1240,1,40.058432,-82.90302,58,342.0
1241,1,40.05866,-82.903113,58,342.0
1242,1,40.058887,-82.903197,58,342.0
1243,1,40.059115,-82.903285,59,342.0
1244,1,40.059342,-82.903377,60,342.0
1245,1,40.05957,-82.903473,60,342.0
1246,1,40.059797,-82.903575,60,336.0
1247,1,40.060035,-82.903692,61,336.0
1248,1,40.060268,-82.903795,62,336.0
1249,1,40.060503,-82.903902,62,336.0
1250,1,40.060755,-82.904028,62,336.0
1251,1,40.061012,-82.904157,63,336.0
1252,1,40.061263,-82.904275,63,336.0
1253,1,40.061515,-82.904385,64,342.0
1254,1,40.061765,-82.904483,64,342.0
1255,1,40.062015,-82.904575,64,342.0
1256,1,40.062263,-82.904663,64,342.0
1257,1,40.062512,-82.904745,63,342.0
1258,1,40.062758,-82.904823,62,342.0
1259,1,40.063002,-82.9049,62,342.0
1260,1,40.063247,-82.90498,62,342.0
1261,1,40.063488,-82.905057,61,342.0
1262,1,40.063727,-82.905132,60,342.0
1263,1,40.063962,-82.905203,59,342.0
1264,1,40.064195,-82.905278,58,342.0
1265,1,40.064428,-82.905352,59,342.0
1266,1,40.064662,-82.905422,60,342.0
1267,1,40.064893,-82.905493,58,342.0
1268,1,40.065122,-82.905565,58,342.0
1269,1,40.065352,-82.905638,57,342.0
1270,1,40.065583,-82.905702,57,342.0
1271,1,40.065812,-82.90577,58,342.0
1272,1,40.066042,-82.905837,58,342.0
1273,1,40.066273,-82.905907,58,342.0
1274,1,40.066505,-82.905982,58,342.0
1275,1,40.066735,-82.906057,58,342.0
1276,1,40.066965,-82.90613,58,342.0
1277,1,40.067195,-82.906205,57,342.0
1278,1,40.067423,-82.90628,57,342.0
1279,1,40.06765,-82.906357,58,342.0
1280,1,40.067882,-82.906438,60,342.0
1281,1,40.068115,-82.906525,60,342.0
1282,1,40.068352,-82.906612,61,342.0
1283,1,40.068588,-82.906697,60,342.0
1284,1,40.068822,-82.90678,60,342.0
1285,1,40.069057,-82.906865,59,342.0
1286,1,40.069292,-82.906943,58,342.0
1287,1,40.069525,-82.907015,58,342.0
1288,1,40.069755,-82.907078,57,342.0
1289,1,40.069985,-82.907137,58,342.0
1290,1,40.070217,-82.90719,58,348.0
1291,1,40.070452,-82.90723,59,348.0
1292,1,40.070687,-82.907268,60,348.0
1293,1,40.070923,-82.907297,60,348.0
1294,1,40.071152,-82.907297,61,354.0
1295,1,40.07139,-82.907305,60,354.0
1296,1,40.071632,-82.90732,60,354.0
1297,1,40.071875,-82.907333,62,354.0
1298,1,40.072122,-82.907347,62,354.0
1299,1,40.072368,-82.907353,63,354.0
1300,1,40.07262,-82.907345,63,354.0
1301,1,40.072875,-82.907337,65,0.0
1302,1,40.073135,-82.907325,66,0.0
1303,1,40.0734,-82.907312,66,0.0
1304,1,40.073667,-82.907298,65,0.0
1305,1,40.073932,-82.907282,64,0.0
1306,1,40.074193,-82.907262,64,0.0
1307,1,40.074457,-82.907242,65,0.0
1308,1,40.074718,-82.907223,64,0.0
