Time,CarId,Longitude,Latitude,Speed,Heading,Class
860.7645894,302363,49.261737,4.05677,14.47,171.2,0
860.9645894,302363,49.261712,4.056779,14.45,166.5,0
861.1645894,302363,49.261686,4.056781,14.41,171.6,0
861.2645894,302363,49.261673,4.056781,14.41,176.1,0
861.3645894,302363,49.26166,4.056778,14.45,181.1,0
861.4645894,302363,49.261648,4.056776,14.47,183.6,0
861.5645894,302363,49.261635,4.056773,14.42,186.1,0
861.6645894,302363,49.261622,4.056771,14.35,186.2,0
861.9645894,302363,49.261583,4.056764,14.4,186.2,0
862.2645894,302363,49.261545,4.056757,14.41,186.2,0
862.5645894,302363,49.261506,4.056749,14.37,186.2,0
862.8645894,302363,49.261468,4.056742,14.39,186.2,0
863.1645894,302363,49.261429,4.056735,14.46,186.2,0
863.4645894,302363,49.26139,4.056728,14.39,186.2,0
863.7645894,302363,49.261352,4.056721,14.37,186.2,0
864.0645894,302363,49.261313,4.056713,14.42,186.2,0
864.3645894,302363,49.261275,4.056706,14.4,186.2,0
166.1007468,341874,49.259635,4.056475,15.5,6.5,0
166.4007468,341874,49.259676,4.056482,15.53,6,0
166.7007468,341874,49.259718,4.056489,15.52,5.8,0
167.0007468,341874,49.259759,4.056497,15.48,5.8,0
167.3007468,341874,49.259801,4.056504,15.47,5.8,0
167.6007468,341874,49.259841,4.056511,14.65,5.8,0
167.8007468,341874,49.259866,4.056516,13.75,5.8,0
168.0007468,341874,49.25989,4.05652,12.85,5.8,0
168.2007468,341874,49.259913,4.056524,13.28,5.8,0
168.4007468,341874,49.259938,4.056529,13.71,5.8,0
168.6007468,341874,49.259963,4.056533,14.11,5.8,0
168.9007468,341874,49.260001,4.05654,14.7,6.2,0
169.2007468,341874,49.260042,4.056545,15.33,4.3,0
169.4007468,341874,49.260069,4.056544,15.56,358.5,0
169.5007468,341874,49.260083,4.05654,15.46,354.5,0
169.6007468,341874,49.260097,4.056535,15.55,350.1,0
169.7007468,341874,49.26011,4.05653,15.56,346.6,0
169.8007468,341874,49.260124,4.056526,15.48,346.6,0
169.9007468,341874,49.260138,4.056524,15.54,349.1,0
170.1007468,341874,49.260166,4.056525,15.49,358.6,0
170.3007468,341874,49.260193,4.056529,15.49,4.3,0
170.5007468,341874,49.260221,4.056534,15.49,5.4,0
170.7007468,341874,49.260249,4.056539,15.46,5.6,0
170.9007468,341874,49.260277,4.056544,15.47,5.6,0
171.2007468,341874,49.260318,4.056551,15.5,5.6,0
171.5007468,341874,49.26036,4.056558,15.46,5.6,0
171.8007468,341874,49.260401,4.056565,15.57,5.6,0
172.1007468,341874,49.260443,4.056572,15.54,5.6,0
172.4007468,341874,49.260484,4.05658,15.54,6.1,0
172.7007468,341874,49.260526,4.056589,15.49,6.9,0
173.0007468,341874,49.260567,4.056598,15.56,7.7,0
173.3007468,341874,49.260609,4.056608,15.46,8.1,0
173.6007468,341874,49.26065,4.056618,3.59,0.5,1
173.9007468,341874,49.260691,4.056628,3.59,0.5,0
174.2007468,341874,49.260732,4.056638,3.59,0.5,0
174.4007468,341874,49.260758,4.056644,3.59,0.5,0
174.6007468,341874,49.260781,4.056649,3.59,0.5,0
174.8007468,341874,49.260804,4.056655,3.59,0.5,0
175.0007468,341874,49.260824,4.05666,3.59,0.5,0
175.2007468,341874,49.260843,4.056664,3.59,0.5,0
175.4007468,341874,49.260861,4.056668,3.59,0.5,0
175.6007468,341874,49.260877,4.056672,3.59,0.5,0
175.8007468,341874,49.260891,4.056676,3.59,0.5,0
176.0007468,341874,49.260904,4.056679,3.59,0.5,0
176.2007468,341874,49.260915,4.056681,3.59,0.5,0
176.4007468,341874,49.260924,4.056683,3.59,0.5,0
176.6007468,341874,49.260932,4.056685,3.59,0.5,0
176.8007468,341874,49.260939,4.056681,3.59,0.5,0
177.0007468,341874,49.260944,4.056677,3.59,0.5,0
177.2007468,341874,49.260946,4.056672,3.59,0.5,0
177.4007468,341874,49.260948,4.056669,3.59,0.5,0
177.6007468,341874,49.260948,4.056668,3.59,0.5,0
177.8007468,341874,49.260948,4.056668,3.59,0.5,0
178.0007468,341874,49.260948,4.056668,3.59,0.5,0
178.2007468,341874,49.260948,4.056668,3.59,0.5,0
178.7007468,341874,49.260949,4.056667,3.59,0.5,0
179.0007468,341874,49.260948,4.056663,3.59,0.5,0
179.2007468,341874,49.260947,4.056659,3.59,0.5,0
179.3007468,341874,49.260947,4.056657,3.59,0.5,0
179.4007468,341874,49.260946,4.056654,3.59,0.5,0
179.5007468,341874,49.260944,4.056652,3.59,0.5,0
179.6007468,341874,49.260942,4.05665,3.59,0.5,0
179.7007468,341874,49.260941,4.056647,3.59,0.5,0
179.8007468,341874,49.260939,4.056644,3.59,0.5,0
179.9007468,341874,49.260936,4.056642,3.59,0.5,0
180.0007468,341874,49.260933,4.056641,3.59,0.5,0
180.1007468,341874,49.26093,4.056641,3.59,0.5,0
180.2007468,341874,49.260927,4.05664,3.59,0.5,0
180.3007468,341874,49.260924,4.056639,3.59,0.5,0
180.4007468,341874,49.26092,4.056638,3.59,0.5,0
180.5007468,341874,49.260916,4.056637,3.59,0.5,0
180.6007468,341874,49.260912,4.056636,3.59,0.5,0
180.7007468,341874,49.260908,4.056635,3.59,0.5,0
180.8007468,341874,49.260904,4.056634,3.59,0.5,0
180.9007468,341874,49.260899,4.056633,3.59,0.5,0
181.0007468,341874,49.260895,4.056632,3.59,0.5,0
181.1007468,341874,49.26089,4.056631,3.59,0.5,0
181.5007468,341874,49.260869,4.056626,3.59,0.5,0
181.8007468,341874,49.260852,4.056622,3.59,0.5,0
182.1007468,341874,49.260833,4.056617,3.59,0.5,0
182.4007468,341874,49.260813,4.056612,3.59,0.5,0
182.7007468,341874,49.260792,4.056607,3.59,0.5,0
183.0007468,341874,49.260769,4.056602,3.59,0.5,0
183.3007468,341874,49.260745,4.056596,3.59,0.5,0
183.6007468,341874,49.26072,4.05659,3.59,0.5,0
183.9007468,341874,49.260693,4.056584,3.59,0.5,0
184.2007468,341874,49.260664,4.056577,3.59,0.5,0
184.5007468,341874,49.260633,4.05657,3.59,0.5,0
184.8007468,341874,49.260601,4.056562,3.59,0.5,0
185.1007468,341874,49.260567,4.056554,3.59,0.5,0
185.4007468,341874,49.260531,4.056542,3.59,0.5,0
185.6007468,341874,49.260509,4.056521,3.59,0.5,0
185.7007468,341874,49.260499,4.056507,3.59,0.5,0
185.8007468,341874,49.260487,4.056496,3.59,0.5,0
185.9007468,341874,49.260474,4.05649,3.59,0.5,0
186.0007468,341874,49.260461,4.056487,3.59,0.5,0
186.1007468,341874,49.260447,4.056485,3.59,0.5,0
186.2007468,341874,49.260433,4.056482,3.59,0.5,0
186.3007468,341874,49.26042,4.05648,3.59,0.5,0
186.4007468,341874,49.260406,4.056477,15.53,185.6,1
186.7007468,341874,49.260364,4.05647,15.56,185.6,0
187.0007468,341874,49.260322,4.056463,15.55,185.6,0
187.3007468,341874,49.260281,4.056456,15.52,185.6,0
187.6007468,341874,49.260239,4.056449,15.54,185.6,0
187.9007468,341874,49.260198,4.056442,15.52,185.6,0
188.2007468,341874,49.260155,4.056436,15.58,184.5,0
188.4007468,341874,49.260128,4.056436,15.48,180.4,0
188.6007468,341874,49.2601,4.056442,15.46,174.4,0
188.8007468,341874,49.260073,4.056451,15.52,167.1,0
189.0007468,341874,49.260045,4.056457,15.53,169.1,0
189.2007468,341874,49.260018,4.056455,15.47,179.1,0
189.3007468,341874,49.260004,4.056452,15.46,183.3,0
189.4007468,341874,49.25999,4.056449,15.47,185.8,0
189.5007468,341874,49.259976,4.056447,15.55,186.6,0
189.6007468,341874,49.259962,4.056445,15.56,186.1,0
189.9007468,341874,49.259921,4.056437,15.57,185.8,0
190.2007468,341874,49.259879,4.05643,15.47,185.8,0
190.5007468,341874,49.259838,4.056422,15.5,185.8,0
190.8007468,341874,49.259796,4.056415,15.5,185.8,0
191.1007468,341874,49.259755,4.056408,15.5,185.8,0
191.4007468,341874,49.259713,4.0564,15.5,185.8,0
191.7007468,341874,49.259672,4.056393,15.5,185.8,0
58.35488135,389384,49.262281,4.056905,13.43,188.7,0
58.65488135,389384,49.262245,4.056896,13.46,188.7,0
58.95488135,389384,49.262209,4.056887,13.48,188.7,0
59.25488135,389384,49.262173,4.056877,13.51,188.7,0
59.55488135,389384,49.262137,4.056862,13.45,194,0
59.65488135,389384,49.262128,4.056849,13.51,202.6,0
59.75488135,389384,49.262118,4.056835,13.49,211.7,0
59.85488135,389384,49.262109,4.056824,13.42,216.5,0
59.95488135,389384,49.262097,4.056817,13.44,214.8,0
60.05488135,389384,49.262085,4.056813,13.5,206.7,0
60.15488135,389384,49.262073,4.056811,13.49,196.9,0
60.25488135,389384,49.262061,4.056808,13.43,190.5,0
60.35488135,389384,49.262048,4.056806,13.51,187.3,0
60.45488135,389384,49.262036,4.056804,13.52,186.4,0
60.55488135,389384,49.262024,4.056801,13.47,186.4,0
60.85488135,389384,49.261988,4.056794,13.54,186.4,0
61.15488135,389384,49.261952,4.056787,13.44,186.4,0
61.45488135,389384,49.261916,4.05678,13.47,186.4,0
61.75488135,389384,49.26188,4.056773,13.46,186.4,0
62.05488135,389384,49.261844,4.056766,13.45,186.4,0
62.35488135,389384,49.261808,4.05676,13.45,185.7,0
62.65488135,389384,49.261771,4.05676,13.45,180,0
62.85488135,389384,49.261748,4.056767,13.52,173.8,0
63.05488135,389384,49.261724,4.056775,13.5,167.1,0
63.25488135,389384,49.2617,4.056781,13.43,168.3,0
63.45488135,389384,49.261676,4.056781,13.45,174.9,0
63.55488135,389384,49.261664,4.056779,13.45,180.4,0
63.65488135,389384,49.261652,4.056777,13.54,182.7,0
63.75488135,389384,49.26164,4.056774,13.47,185.1,0
63.85488135,389384,49.261628,4.056772,13.47,186.2,0
64.15488135,389384,49.261592,4.056765,13.52,186.2,0
64.45488135,389384,49.261556,4.056759,13.46,186.2,0
64.75488135,389384,49.261519,4.056752,13.53,186.2,0
65.05488135,389384,49.261483,4.056745,13.47,186.2,0
65.35488135,389384,49.261447,4.056738,13.51,186.2,0
65.65488135,389384,49.261411,4.056732,13.48,186.2,0
65.95488135,389384,49.261375,4.056725,13.53,186.2,0
66.25488135,389384,49.261339,4.056718,13.5,186.2,0
66.55488135,389384,49.261303,4.056711,13.5,186.2,0
66.85488135,389384,49.261267,4.056705,13.49,186.2,0
67.15488135,389384,49.261231,4.056698,13.45,186.2,0
67.45488135,389384,49.261194,4.056691,13.51,186.2,0
67.75488135,389384,49.261158,4.056684,13.48,186.2,0
68.05488135,389384,49.261122,4.056678,13.44,186.2,0
68.35488135,389384,49.261086,4.056671,2.09,173.5,1
68.65488135,389384,49.26105,4.056664,2.09,173.5,0
68.95488135,389384,49.261014,4.056657,2.09,173.5,0
69.25488135,389384,49.260978,4.056651,2.09,173.5,0
69.55488135,389384,49.260942,4.056643,2.09,173.5,0
69.85488135,389384,49.260906,4.056635,2.09,173.5,0
70.15488135,389384,49.26087,4.056626,2.09,173.5,0
70.45488135,389384,49.260834,4.056617,2.09,173.5,0
70.75488135,389384,49.260798,4.056609,2.09,173.5,0
71.05488135,389384,49.260762,4.0566,2.09,173.5,0
71.35488135,389384,49.260726,4.056592,2.09,173.5,0
71.65488135,389384,49.26069,4.056583,2.09,173.5,0
71.95488135,389384,49.260654,4.056575,2.09,173.5,0
72.25488135,389384,49.260618,4.056566,2.09,173.5,0
72.55488135,389384,49.260582,4.056557,2.09,173.5,0
72.85488135,389384,49.260547,4.056549,2.09,173.5,0
73.05488135,389384,49.260523,4.056537,2.09,173.5,0
73.15488135,389384,49.260513,4.056526,2.09,173.5,0
73.25488135,389384,49.260503,4.056513,2.09,173.5,0
73.35488135,389384,49.260494,4.0565,2.09,173.5,0
73.45488135,389384,49.260482,4.056494,2.09,173.5,0
73.55488135,389384,49.26047,4.056488,2.09,173.5,0
73.65488135,389384,49.260458,4.056486,2.09,173.5,0
73.75488135,389384,49.260446,4.056484,2.09,173.5,0
73.85488135,389384,49.260434,4.056482,2.09,173.5,0
73.95488135,389384,49.260422,4.05648,2.09,173.5,0
74.05488135,389384,49.26041,4.056478,13.42,185.6,1
74.35488135,389384,49.260373,4.056472,13.48,185.6,0
74.65488135,389384,49.260337,4.056466,13.53,185.6,0
74.95488135,389384,49.260301,4.056459,13.42,185.6,0
75.25488135,389384,49.260265,4.056453,13.47,185.6,0
75.55488135,389384,49.260229,4.056447,13.45,185.6,0
75.85488135,389384,49.260193,4.056441,13.47,185.6,0
76.15488135,389384,49.260156,4.056436,13.54,184.5,0
76.45488135,389384,49.26012,4.056437,13.54,179.3,0
76.65488135,389384,49.260096,4.056443,13.44,173.3,0
76.85488135,389384,49.260072,4.056451,13.43,166.9,0
77.05488135,389384,49.260049,4.056457,13.54,168.3,0
77.25488135,389384,49.260024,4.056457,13.53,175.9,0
77.35488135,389384,49.260012,4.056454,13.51,181.7,0
77.45488135,389384,49.26,4.056451,13.52,184.1,0
77.55488135,389384,49.259988,4.056449,13.52,186.1,0
77.65488135,389384,49.259976,4.056447,13.48,186.6,0
77.95488135,389384,49.25994,4.056441,13.49,185.8,0
78.25488135,389384,49.259904,4.056434,13.53,185.8,0
78.55488135,389384,49.259868,4.056428,13.48,185.8,0
78.85488135,389384,49.259832,4.056421,13.44,185.8,0
79.15488135,389384,49.259795,4.056415,13.46,185.8,0
79.45488135,389384,49.259759,4.056408,13.52,185.8,0
79.75488135,389384,49.259723,4.056402,13.46,185.8,0
80.05488135,389384,49.259687,4.056396,13.52,185.8,0
80.35488135,389384,49.259651,4.056389,13.51,185.8,0
531.7548814,389384,49.259639,4.056475,13.52,6.5,0
532.0548814,389384,49.259675,4.056482,13.47,6,0
532.3548814,389384,49.259711,4.056488,13.45,5.8,0
532.6548814,389384,49.259747,4.056495,13.45,5.8,0
532.9548814,389384,49.259783,4.056501,13.49,5.8,0
533.2548814,389384,49.259819,4.056507,13.02,5.8,0
533.4548814,389384,49.259841,4.056511,12.13,5.8,0
533.6548814,389384,49.259861,4.056515,11.23,5.8,0
533.8548814,389384,49.25988,4.056518,10.33,5.8,0
534.0548814,389384,49.259898,4.056521,9.43,5.8,0
534.2548814,389384,49.259913,4.056524,8.53,5.8,0
534.4548814,389384,49.259927,4.056527,7.63,5.8,0
534.6548814,389384,49.25994,4.056529,6.73,5.8,0
534.8548814,389384,49.25995,4.056531,5.83,5.8,0
535.0548814,389384,49.25996,4.056532,4.93,5.8,0
535.2548814,389384,49.259967,4.056534,4.03,5.8,0
535.4548814,389384,49.259973,4.056535,3.13,5.8,0
535.6548814,389384,49.259978,4.056536,2.23,5.8,0
535.8548814,389384,49.25998,4.056536,1.34,5.8,0
536.0548814,389384,49.259982,4.056536,0.44,5.8,0
536.2548814,389384,49.259982,4.056536,0,5.8,0
536.4548814,389384,49.259982,4.056536,0,5.8,0
536.6548814,389384,49.259982,4.056536,0,5.8,0
537.6548814,389384,49.259982,4.056536,0,5.8,0
538.6548814,389384,49.259982,4.056536,0,5.8,0
539.6548814,389384,49.259982,4.056536,0,5.8,0
540.2548814,389384,49.259982,4.056537,0.5,5.8,0
540.5548814,389384,49.259985,4.056537,1.2,5.8,0
540.8548814,389384,49.259989,4.056538,1.9,5.8,0
541.1548814,389384,49.259995,4.056539,2.58,6,0
541.4548814,389384,49.260003,4.056541,3.2,6.3,0
541.7548814,389384,49.260013,4.056543,3.76,6.6,0
542.0548814,389384,49.260024,4.056546,4.34,7.9,0
542.3548814,389384,49.260036,4.056552,4.88,10.8,0
542.5548814,389384,49.260044,4.056559,5.35,15.5,0
542.7548814,389384,49.260052,4.056569,5.75,22.6,0
563.2548814,389384,49.26008,4.05652,8.59,256.8,0
563.4548814,389384,49.260073,4.0565,8.58,247.3,0
563.5548814,389384,49.260067,4.056491,8.61,243.2,0
563.6548814,389384,49.260062,4.056483,8.49,239.1,0
563.7548814,389384,49.260057,4.056474,8.58,234.6,0
563.8548814,389384,49.26005,4.05647,8.49,225.8,0
563.9548814,389384,49.260043,4.056466,8.58,217.8,0
564.0548814,389384,49.260036,4.056462,8.52,212.9,0
564.1548814,389384,49.260028,4.056458,8.52,208.1,0
564.2548814,389384,49.260021,4.056456,8.53,201.3,0
564.3548814,389384,49.260013,4.056454,8.72,195.5,0
564.4548814,389384,49.260005,4.056452,8.9,193.4,0
564.5548814,389384,49.259997,4.056451,9.09,191.1,0
564.6548814,389384,49.259989,4.056449,9.34,188.5,0
565.0548814,389384,49.259954,4.056443,9.96,185.9,0
565.3548814,389384,49.259926,4.056438,10.54,185.8,0
565.6548814,389384,49.259897,4.056433,11.16,185.8,0
565.9548814,389384,49.259866,4.056427,11.8,185.8,0
566.2548814,389384,49.259833,4.056421,12.5,185.8,0
566.5548814,389384,49.259798,4.056415,13.12,185.8,0
566.8548814,389384,49.259764,4.056409,12.47,185.8,0
567.0548814,389384,49.259743,4.056405,11.57,185.8,0
567.2548814,389384,49.259723,4.056402,10.69,185.8,0
567.4548814,389384,49.259705,4.056399,9.79,185.8,0
567.6548814,389384,49.259689,4.056396,8.91,185.8,0
567.8548814,389384,49.259674,4.056393,8.03,185.8,0
568.0548814,389384,49.259661,4.056391,7.14,185.8,0
568.2548814,389384,49.259649,4.056389,6.24,185.8,0
568.4548814,389384,49.259639,4.056385,6.01,187.8,0
80.54850968,413751,49.259629,4.056473,14.3,6.5,0
80.84850968,413751,49.259667,4.05648,14.24,6.1,0
81.14850968,413751,49.259705,4.056487,14.27,5.8,0
81.44850968,413751,49.259743,4.056494,14.31,5.8,0
81.74850968,413751,49.259781,4.056501,14.25,5.8,0
82.04850968,413751,49.25982,4.056508,14.31,5.8,0
82.34850968,413751,49.259858,4.056514,14.34,5.8,0
82.64850968,413751,49.259897,4.056521,14.34,5.8,0
82.94850968,413751,49.259935,4.056528,14.34,5.8,0
83.24850968,413751,49.259974,4.056535,14.34,5.8,0
83.44850968,413751,49.259998,4.05654,13.46,6.1,0
83.64850968,413751,49.26002,4.056544,12.56,6.8,0
83.84850968,413751,49.260042,4.056545,11.66,4.3,0
84.04850968,413751,49.260061,4.056546,10.76,1.3,0
84.24850968,413751,49.260079,4.056541,9.86,355.6,0
84.44850968,413751,49.260095,4.056536,8.96,350.6,0
84.64850968,413751,49.26011,4.05653,8.06,346.6,0
84.84850968,413751,49.260123,4.056526,7.16,346.4,0
85.04850968,413751,49.260134,4.056525,6.26,348.4,0
85.24850968,413751,49.260144,4.056524,5.36,350.7,0
85.44850968,413751,49.260153,4.056524,4.46,353.4,0
85.64850968,413751,49.26016,4.056524,3.56,356.4,0
85.84850968,413751,49.260165,4.056525,2.66,358.5,0
86.04850968,413751,49.260168,4.056526,1.76,359.2,0
86.24850968,413751,49.26017,4.056526,0.86,359.5,0
86.44850968,413751,49.260171,4.056526,0,359.6,0
86.64850968,413751,49.260171,4.056526,0,359.6,0
86.84850968,413751,49.260171,4.056526,0,359.6,0
87.04850968,413751,49.260171,4.056526,0,359.6,0
88.04850968,413751,49.260171,4.056526,0,359.6,0
89.04850968,413751,49.260171,4.056526,0,359.6,0
90.04850968,413751,49.260171,4.056526,0,359.6,0
90.24850968,413751,49.260171,4.056526,0.51,359.7,0
90.44850968,413751,49.260173,4.056526,0.95,0,0
90.64850968,413751,49.260175,4.056526,1.4,0.4,0
90.84850968,413751,49.260178,4.056527,1.86,1,0
91.14850968,413751,49.260185,4.056528,2.48,2.3,0
91.44850968,413751,49.260192,4.056529,2.98,4,0
91.74850968,413751,49.260201,4.056531,3.51,4.7,0
92.04850968,413751,49.260212,4.056532,4.18,5.1,0
92.34850968,413751,49.260224,4.056535,4.84,5.6,0
92.64850968,413751,49.260238,4.056537,5.39,5.6,0
92.94850968,413751,49.260253,4.05654,5.92,5.6,0
93.24850968,413751,49.26027,4.056543,6.43,5.6,0
93.54850968,413751,49.260288,4.056546,6.99,5.6,0
93.84850968,413751,49.260308,4.056549,7.53,5.6,0
94.14850968,413751,49.260329,4.056553,8.07,5.6,0
94.44850968,413751,49.260352,4.056557,8.62,5.6,0
94.74850968,413751,49.260376,4.056561,9.18,5.6,0
95.04850968,413751,49.260402,4.056565,9.78,5.6,0
95.34850968,413751,49.260429,4.05657,10.43,5.6,0
95.64850968,413751,49.260458,4.056575,10.93,5.6,0
95.94850968,413751,49.260488,4.056581,11.67,6.3,0
96.24850968,413751,49.260521,4.056588,12.35,6.9,0
96.54850968,413751,49.260555,4.056595,12.87,7.4,0
96.84850968,413751,49.26059,4.056604,0.07,0.6,1
97.14850968,413751,49.260627,4.056613,0.07,0.6,0
97.44850968,413751,49.260666,4.056622,0.07,0.6,0
97.74850968,413751,49.260704,4.056631,0.07,0.6,0
98.04850968,413751,49.260742,4.05664,0.07,0.6,0
98.34850968,413751,49.26078,4.056649,0.07,0.6,0
98.64850968,413751,49.260818,4.056658,0.07,0.6,0
98.94850968,413751,49.260856,4.056667,0.07,0.6,0
99.24850968,413751,49.260894,4.056676,0.07,0.6,0
99.54850968,413751,49.260932,4.056685,0.07,0.6,0
99.84850968,413751,49.26097,4.056693,0.07,0.6,0
100.1485097,413751,49.261009,4.056701,0.07,0.6,0
100.4485097,413751,49.261047,4.056708,0.07,0.6,0
100.7485097,413751,49.261085,4.056715,0.07,0.6,0
101.0485097,413751,49.261123,4.056722,0.07,0.6,0
101.3485097,413751,49.261162,4.056729,0.07,0.6,0
101.6485097,413751,49.2612,4.056736,0.07,0.6,0
101.9485097,413751,49.261238,4.056744,0.07,0.6,0
102.2485097,413751,49.261277,4.056751,0.07,0.6,0
102.5485097,413751,49.261315,4.056758,0.07,0.6,0
102.8485097,413751,49.261353,4.056765,14.3,6.2,1
103.1485097,413751,49.261391,4.056772,14.28,6.2,0
103.4485097,413751,49.26143,4.056779,14.3,6.2,0
103.7485097,413751,49.261468,4.056786,14.34,6.2,0
104.0485097,413751,49.261506,4.056794,13.8,6.2,0
104.2485097,413751,49.261529,4.056798,12.9,6.2,0
104.4485097,413751,49.261551,4.056802,12,6.2,0
104.6485097,413751,49.261571,4.056806,11.1,6.2,0
104.8485097,413751,49.26159,4.056809,10.2,6.2,0
105.0485097,413751,49.261607,4.056812,9.3,6.2,0
105.2485097,413751,49.261622,4.056815,8.4,6.2,0
105.4485097,413751,49.261636,4.056818,7.52,6.2,0
105.6485097,413751,49.261648,4.05682,6.62,6.2,0
105.8485097,413751,49.261659,4.056822,5.72,6.2,0
106.0485097,413751,49.261668,4.056824,4.85,6.2,0
106.2485097,413751,49.261675,4.056825,3.95,6.3,0
106.4485097,413751,49.261681,4.056821,3.77,1.3,0
106.6485097,413751,49.261687,4.056816,3.77,356,0
106.7485097,413751,49.261689,4.056811,3.77,351.4,0
106.8485097,413751,49.261691,4.056807,3.77,346.6,0
106.9485097,413751,49.26169,4.056802,3.77,340.2,0
107.0485097,413751,49.261689,4.056797,3.67,332.5,0
107.1485097,413751,49.261688,4.056793,3.76,323.5,0
107.2485097,413751,49.261685,4.05679,3.64,313.2,0
107.3485097,413751,49.261683,4.056787,3.65,301.3,0
107.4485097,413751,49.26168,4.056783,3.72,288.4,0
107.5485097,413751,49.261677,4.056781,3.76,275.2,0
107.6485097,413751,49.261674,4.056781,3.94,261.7,0
107.7485097,413751,49.26167,4.05678,4.13,247.6,0
107.8485097,413751,49.261666,4.056779,4.3,234.2,0
107.9485097,413751,49.261662,4.056778,4.49,222.7,0
108.0485097,413751,49.261658,4.056778,4.64,212.8,0
108.1485097,413751,49.261654,4.056777,4.83,204.8,0
108.2485097,413751,49.261649,4.056776,5.04,198.5,0
108.3485097,413751,49.261644,4.056775,5.29,193.7,0
108.4485097,413751,49.261639,4.056774,5.52,190,0
108.5485097,413751,49.261634,4.056773,5.71,186.3,0
108.6485097,413751,49.261629,4.056772,5.93,186.2,0
108.9485097,413751,49.261612,4.056769,6.55,186.2,0
109.2485097,413751,49.261594,4.056766,7.15,186.2,0
109.5485097,413751,49.261573,4.056762,7.75,186.2,0
109.8485097,413751,49.261552,4.056758,8.29,186.2,0
110.1485097,413751,49.261528,4.056753,8.94,186.2,0
110.4485097,413751,49.261503,4.056749,9.56,186.2,0
110.7485097,413751,49.261477,4.056744,10.15,186.2,0
111.0485097,413751,49.261448,4.056739,10.79,186.2,0
111.3485097,413751,49.261418,4.056733,11.44,186.2,0
111.6485097,413751,49.261386,4.056727,12.06,186.2,0
111.9485097,413751,49.261353,4.056721,12.59,186.2,0
112.2485097,413751,49.261318,4.056714,13.21,186.2,0
112.5485097,413751,49.261282,4.056707,13.72,186.2,0
112.8485097,413751,49.261244,4.0567,14.22,186.2,0
113.1485097,413751,49.261206,4.056693,14.3,186.2,0
113.4485097,413751,49.261168,4.056686,14.29,186.2,0
113.7485097,413751,49.26113,4.056679,14.32,186.2,0
114.0485097,413751,49.261091,4.056672,14.29,186.2,0
114.3485097,413751,49.261053,4.056665,14.26,186.2,0
114.6485097,413751,49.261015,4.056658,1.19,171.9,1
114.9485097,413751,49.260977,4.05665,1.19,171.9,0
115.2485097,413751,49.260938,4.056642,1.19,171.9,0
115.5485097,413751,49.2609,4.056633,1.19,171.9,0
115.8485097,413751,49.260862,4.056624,1.19,171.9,0
116.1485097,413751,49.260824,4.056615,1.19,171.9,0
116.4485097,413751,49.260786,4.056606,1.19,171.9,0
116.7485097,413751,49.260748,4.056597,1.19,171.9,0
117.0485097,413751,49.26071,4.056588,1.19,171.9,0
117.3485097,413751,49.260672,4.056579,1.19,171.9,0
117.6485097,413751,49.260634,4.05657,1.19,171.9,0
117.9485097,413751,49.260596,4.056561,1.19,171.9,0
118.2485097,413751,49.260558,4.056551,1.19,171.9,0
118.5485097,413751,49.26052,4.056536,1.19,171.9,0
118.6485097,413751,49.26051,4.056522,1.19,171.9,0
118.7485097,413751,49.2605,4.056508,1.19,171.9,0
118.8485097,413751,49.260489,4.056497,1.19,171.9,0
118.9485097,413751,49.260476,4.056491,1.19,171.9,0
119.0485097,413751,49.260463,4.056487,1.19,171.9,0
119.1485097,413751,49.26045,4.056485,1.19,171.9,0
119.2485097,413751,49.260438,4.056483,1.19,171.9,0
119.3485097,413751,49.260425,4.056481,1.19,171.9,0
119.4485097,413751,49.260412,4.056479,14.29,185.6,1
119.5485097,413751,49.260399,4.056476,14.25,185.6,0
119.8485097,413751,49.260361,4.05647,14.21,185.6,0
120.1485097,413751,49.260323,4.056463,14.31,185.6,0
120.4485097,413751,49.260285,4.056457,14.28,185.6,0
120.7485097,413751,49.260246,4.05645,14.22,185.6,0
121.0485097,413751,49.260208,4.056443,14.33,185.6,0
121.3485097,413751,49.26017,4.056437,14.27,185,0
121.6485097,413751,49.260131,4.056436,14.34,180.8,0
121.8485097,413751,49.260106,4.05644,14.3,175.8,0
122.0485097,413751,49.260081,4.056448,14.33,169.2,0
122.2485097,413751,49.260056,4.056457,14.22,166.5,0
122.4485097,413751,49.26003,4.056457,14.26,173.5,0
122.5485097,413751,49.260017,4.056455,14.3,179.4,0
122.6485097,413751,49.260005,4.056452,14.22,183.3,0
122.7485097,413751,49.259992,4.05645,14.3,185.5,0
122.8485097,413751,49.259979,4.056447,14.28,186.7,0
123.1485097,413751,49.259941,4.056441,14.31,185.8,0
123.4485097,413751,49.259902,4.056434,14.34,185.8,0
123.7485097,413751,49.259864,4.056427,14.29,185.8,0
124.0485097,413751,49.259826,4.05642,14.28,185.8,0
124.3485097,413751,49.259787,4.056413,14.24,185.8,0
124.6485097,413751,49.259749,4.056407,14.24,185.8,0
124.9485097,413751,49.259711,4.0564,14.31,185.8,0
125.2485097,413751,49.259673,4.056393,14.22,185.8,0
125.5485097,413751,49.259635,4.056386,14.24,186.1,0
65.48625593,453896,49.260105,4.056555,6.87,286.1,0
65.68625593,453896,49.260114,4.056541,6.87,295.2,0
65.78625593,453896,49.260119,4.056535,6.92,301.4,0
